sample	cval	segs	waterfall	median_seg_length	algorithm
P-0016811-T03-IM6	200	41	0.367094725057985	68374168	facets
P-0016811-T03-IM6	25	116	0.182177456583746	15053473	dryclean
P-0016811-T03-IM6	50	64	0.182177456583746	26032072.5	dryclean
P-0016811-T03-IM6	75	55	0.182177456583746	37321200	dryclean
P-0016811-T03-IM6	100	53	0.182177456583746	37581538	dryclean
P-0016811-T03-IM6	150	48	0.182177456583746	44394969.5	dryclean
P-0016811-T03-IM6	200	40	0.182177456583746	63810500.5	dryclean
P-0016816-T02-IM6	25	141	0.351627263303322	12870869	facets
P-0016816-T02-IM6	50	67	0.351627263303322	29745973	facets
P-0016816-T02-IM6	75	59	0.351627263303322	36450511	facets
P-0016816-T02-IM6	100	52	0.351627263303322	51841875	facets
P-0016816-T02-IM6	150	46	0.351627263303322	58206354	facets
P-0016816-T02-IM6	200	39	0.351627263303322	73739029	facets
P-0016816-T02-IM6	25	138	0.17483437382838	15900370	dryclean
P-0016816-T02-IM6	50	77	0.17483437382838	25197200	dryclean
P-0016816-T02-IM6	75	66	0.17483437382838	28132387	dryclean
P-0016816-T02-IM6	100	61	0.17483437382838	31221963	dryclean
P-0016816-T02-IM6	150	51	0.17483437382838	46545607	dryclean
P-0016816-T02-IM6	200	45	0.17483437382838	62334763	dryclean
P-0016818-T01-IM6	25	97	0.37114235261255	20337383	facets
P-0016818-T01-IM6	50	33	0.37114235261255	73739050	facets
P-0016818-T01-IM6	75	31	0.37114235261255	79373250	facets
P-0016818-T01-IM6	100	31	0.37114235261255	79373250	facets
P-0016818-T01-IM6	150	29	0.37114235261255	80668369	facets
P-0016818-T01-IM6	200	26	0.37114235261255	89446727	facets
P-0016818-T01-IM6	25	108	0.178045777879718	14512800.5	dryclean
P-0016818-T01-IM6	50	38	0.178045777879718	58808479	dryclean
P-0016818-T01-IM6	75	31	0.178045777879718	79373250	dryclean
P-0016818-T01-IM6	100	31	0.178045777879718	79373250	dryclean
P-0016818-T01-IM6	150	26	0.178045777879718	89446727	dryclean
P-0016818-T01-IM6	200	26	0.178045777879718	89446727	dryclean
P-0016822-T01-IM6	25	292	0.278160527248157	4778514	facets
P-0016822-T01-IM6	50	156	0.278160527248157	9243108	facets
P-0016822-T01-IM6	75	101	0.278160527248157	17224798	facets
P-0016822-T01-IM6	100	79	0.278160527248157	26865403	facets
P-0016822-T01-IM6	150	49	0.278160527248157	37029403	facets
P-0016822-T01-IM6	200	43	0.278160527248157	46162600	facets
P-0016822-T01-IM6	25	265	0.180827829030925	5199450	dryclean
P-0016822-T01-IM6	50	135	0.180827829030925	11942162	dryclean
P-0016822-T01-IM6	75	85	0.180827829030925	23723030	dryclean
P-0016822-T01-IM6	100	72	0.180827829030925	24712219	dryclean
P-0016822-T01-IM6	150	46	0.180827829030925	37681814.5	dryclean
P-0016822-T01-IM6	200	42	0.180827829030925	41609670	dryclean
P-0016831-T01-IM6	25	69	0.39478206259138	28951686	facets
P-0016831-T01-IM6	50	34	0.39478206259138	80183192.5	facets
P-0016831-T01-IM6	75	34	0.39478206259138	80183192.5	facets
P-0016831-T01-IM6	100	33	0.39478206259138	80993276	facets
P-0016831-T01-IM6	150	29	0.39478206259138	85898328	facets
P-0016831-T01-IM6	200	29	0.39478206259138	85898328	facets
P-0016831-T01-IM6	25	87	0.217625978320747	15273991	dryclean
P-0016831-T01-IM6	50	41	0.217625978320747	61550518	dryclean
P-0016831-T01-IM6	75	33	0.217625978320747	80993276	dryclean
P-0016831-T01-IM6	100	32	0.217625978320747	82257438	dryclean
P-0016831-T01-IM6	150	31	0.217625978320747	83521600	dryclean
P-0016831-T01-IM6	200	31	0.217625978320747	83521600	dryclean
P-0016837-T01-IM6	25	120	0.417610215735201	16229397	facets
P-0016837-T01-IM6	50	74	0.417610215735201	32027664.5	facets
P-0016837-T01-IM6	75	61	0.417610215735201	38406950	facets
P-0016837-T01-IM6	100	53	0.417610215735201	45859034	facets
P-0016837-T01-IM6	150	50	0.417610215735201	53413939.5	facets
P-0016837-T01-IM6	200	45	0.417610215735201	61477271	facets
P-0016837-T01-IM6	25	132	0.255732484163939	14242923	dryclean
P-0016837-T01-IM6	50	75	0.255732484163939	31048048	dryclean
P-0016837-T01-IM6	75	63	0.255732484163939	35592587	dryclean
P-0016837-T01-IM6	100	59	0.255732484163939	38170868	dryclean
P-0016837-T01-IM6	150	51	0.255732484163939	50317765	dryclean
P-0016837-T01-IM6	200	40	0.255732484163939	63614994.5	dryclean
P-0016842-T01-IM6	25	143	0.339756775621723	11377771	facets
P-0016842-T01-IM6	50	89	0.339756775621723	15730773	facets
P-0016842-T01-IM6	75	75	0.339756775621723	20164488	facets
P-0016842-T01-IM6	100	71	0.339756775621723	21694955	facets
P-0016842-T01-IM6	150	62	0.339756775621723	34652019.5	facets
P-0016842-T01-IM6	200	56	0.339756775621723	38560210	facets
P-0016842-T01-IM6	25	151	0.237181740861292	9652973	dryclean
P-0016842-T01-IM6	50	88	0.237181740861292	16257412	dryclean
P-0016842-T01-IM6	75	78	0.237181740861292	19748955.5	dryclean
P-0016842-T01-IM6	100	74	0.237181740861292	22250798	dryclean
P-0016842-T01-IM6	150	60	0.237181740861292	35730810	dryclean
P-0016842-T01-IM6	200	53	0.237181740861292	39246259	dryclean
P-0016856-T01-IM6	25	86	0.340231598772866	20806825	facets
P-0016856-T01-IM6	50	28	0.340231598772866	104866715	facets
P-0016856-T01-IM6	75	24	0.340231598772866	129500205	facets
P-0016856-T01-IM6	100	23	0.340231598772866	133170645	facets
P-0016856-T01-IM6	150	23	0.340231598772866	133170645	facets
P-0016856-T01-IM6	200	23	0.340231598772866	133170645	facets
P-0016856-T01-IM6	25	66	0.225219718833664	27633207	dryclean
P-0016856-T01-IM6	50	27	0.225219718833664	119467373	dryclean
P-0016856-T01-IM6	75	24	0.225219718833664	129535480	dryclean
P-0016856-T01-IM6	100	23	0.225219718833664	133170645	dryclean
P-0016856-T01-IM6	150	23	0.225219718833664	133170645	dryclean
P-0016856-T01-IM6	200	23	0.225219718833664	133170645	dryclean
P-0016884-T01-IM6	25	83	0.294174981039883	16623200	facets
P-0016884-T01-IM6	50	34	0.294174981039883	68212572	facets
P-0016884-T01-IM6	75	30	0.294174981039883	83543462	facets
P-0016884-T01-IM6	100	28	0.294174981039883	89770251	facets
P-0016884-T01-IM6	150	27	0.294174981039883	93121947	facets
P-0016884-T01-IM6	200	27	0.294174981039883	93121947	facets
P-0016884-T01-IM6	25	81	0.184099251812446	19169900	dryclean
P-0016884-T01-IM6	50	34	0.184099251812446	68818625	dryclean
P-0016884-T01-IM6	75	30	0.184099251812446	83543462	dryclean
P-0016884-T01-IM6	100	28	0.184099251812446	89770251	dryclean
P-0016884-T01-IM6	150	27	0.184099251812446	93121947	dryclean
P-0016884-T01-IM6	200	27	0.184099251812446	93121947	dryclean
P-0016924-T01-IM6	25	90	0.271229546722853	22254174.5	facets
P-0016924-T01-IM6	50	28	0.271229546722853	91444976	facets
P-0016924-T01-IM6	75	28	0.271229546722853	91444976	facets
P-0016924-T01-IM6	100	26	0.271229546722853	97291610	facets
P-0016924-T01-IM6	150	25	0.271229546722853	112019894	facets
P-0016924-T01-IM6	200	25	0.271229546722853	112019894	facets
P-0016924-T01-IM6	25	83	0.165593985803193	20369215	dryclean
P-0016924-T01-IM6	50	31	0.165593985803193	86418606	dryclean
P-0016924-T01-IM6	75	29	0.165593985803193	89767966	dryclean
P-0016924-T01-IM6	100	29	0.165593985803193	89767966	dryclean
P-0016924-T01-IM6	150	27	0.165593985803193	93121986	dryclean
P-0016924-T01-IM6	200	26	0.165593985803193	118033308.5	dryclean
P-0016951-T01-IM6	25	157	0.373854212237847	9147300	facets
P-0016951-T01-IM6	50	52	0.373854212237847	34633303	facets
P-0016951-T01-IM6	75	36	0.373854212237847	63229596.5	facets
P-0016951-T01-IM6	100	32	0.373854212237847	68810771.5	facets
P-0016951-T01-IM6	150	26	0.373854212237847	99851509	facets
P-0016951-T01-IM6	200	26	0.373854212237847	99851509	facets
P-0016951-T01-IM6	25	71	0.393150278544971	18859122	dryclean
P-0016951-T01-IM6	50	32	0.393150278544971	77172407	dryclean
P-0016951-T01-IM6	75	30	0.393150278544971	83512157	dryclean
P-0016951-T01-IM6	100	26	0.393150278544971	99851509	dryclean
P-0016951-T01-IM6	150	26	0.393150278544971	99851509	dryclean
P-0016951-T01-IM6	200	25	0.393150278544971	106580940	dryclean
P-0016969-T01-IM6	25	190	0.414041519104986	9170491	facets
P-0016969-T01-IM6	50	91	0.414041519104986	20757800	facets
P-0016969-T01-IM6	75	54	0.414041519104986	35963131.5	facets
P-0016969-T01-IM6	100	48	0.414041519104986	37839867.5	facets
P-0016969-T01-IM6	150	42	0.414041519104986	48994425.5	facets
P-0016969-T01-IM6	200	37	0.414041519104986	62334796	facets
P-0016969-T01-IM6	25	101	0.410211835553615	14385000	dryclean
P-0016969-T01-IM6	50	47	0.410211835553615	43253432	dryclean
P-0016969-T01-IM6	75	41	0.410211835553615	62334796	dryclean
P-0016969-T01-IM6	100	37	0.410211835553615	71678152	dryclean
P-0016969-T01-IM6	150	30	0.410211835553615	88093269.5	dryclean
P-0016969-T01-IM6	200	25	0.410211835553615	125309918	dryclean
P-0016991-T01-IM6	25	109	0.193770276288019	17483149	facets
P-0016991-T01-IM6	50	48	0.193770276288019	46267945.5	facets
P-0016991-T01-IM6	75	43	0.193770276288019	53252681	facets
P-0016991-T01-IM6	100	34	0.193770276288019	75893888.5	facets
P-0016991-T01-IM6	150	32	0.193770276288019	79729489	facets
P-0016991-T01-IM6	200	29	0.193770276288019	86418524	facets
P-0016991-T01-IM6	25	76	0.159633093633779	29014804.5	dryclean
P-0016991-T01-IM6	50	46	0.159633093633779	44262004.5	dryclean
P-0016991-T01-IM6	75	38	0.159633093633779	60233087	dryclean
P-0016991-T01-IM6	100	36	0.159633093633779	68157982	dryclean
P-0016991-T01-IM6	150	32	0.159633093633779	79301882	dryclean
P-0016991-T01-IM6	200	29	0.159633093633779	86418524	dryclean
P-0017010-T01-IM6	25	144	0.28767357690212	11307426	facets
P-0017010-T01-IM6	50	76	0.28767357690212	26125786.5	facets
P-0017010-T01-IM6	75	65	0.28767357690212	31093766	facets
P-0017010-T01-IM6	100	55	0.28767357690212	41611136	facets
P-0017010-T01-IM6	150	54	0.28767357690212	41647079.5	facets
P-0017010-T01-IM6	200	47	0.28767357690212	47283535	facets
P-0017010-T01-IM6	25	127	0.205692606432856	11570997	dryclean
P-0017010-T01-IM6	50	69	0.205692606432856	29629965	dryclean
P-0017010-T01-IM6	75	59	0.205692606432856	35257049	dryclean
P-0017010-T01-IM6	100	55	0.205692606432856	41611136	dryclean
P-0017010-T01-IM6	150	48	0.205692606432856	45768005	dryclean
P-0017010-T01-IM6	200	44	0.205692606432856	56081192	dryclean
P-0017015-T01-IM6	25	128	0.21527256176159	12467983	facets
P-0017015-T01-IM6	50	63	0.21527256176159	31982700	facets
P-0017015-T01-IM6	75	52	0.21527256176159	37847861	facets
P-0017015-T01-IM6	100	46	0.21527256176159	39220925	facets
P-0017015-T01-IM6	150	42	0.21527256176159	47230993.5	facets
P-0017015-T01-IM6	200	40	0.21527256176159	53836161	facets
P-0017015-T01-IM6	25	95	0.164308737030814	15357500	dryclean
P-0017015-T01-IM6	50	57	0.164308737030814	34357435	dryclean
P-0017015-T01-IM6	75	49	0.164308737030814	38083417	dryclean
P-0017015-T01-IM6	100	45	0.164308737030814	40350647	dryclean
P-0017015-T01-IM6	150	44	0.164308737030814	46183500	dryclean
P-0017015-T01-IM6	200	43	0.164308737030814	48222563	dryclean
P-0017031-T01-IM6	25	85	0.312658542058781	25279063	facets
P-0017031-T01-IM6	50	33	0.312658542058781	80214924	facets
P-0017031-T01-IM6	75	28	0.312658542058781	81816037	facets
P-0017031-T01-IM6	100	27	0.312658542058781	86418550	facets
P-0017031-T01-IM6	150	23	0.312658542058781	133170645	facets
P-0017031-T01-IM6	200	23	0.312658542058781	133170645	facets
P-0017031-T01-IM6	25	90	0.165732087331153	18491160.5	dryclean
P-0017031-T01-IM6	50	37	0.165732087331153	73738855	dryclean
P-0017031-T01-IM6	75	33	0.165732087331153	80668340	dryclean
P-0017031-T01-IM6	100	29	0.165732087331153	82963734	dryclean
P-0017031-T01-IM6	150	25	0.165732087331153	132869225	dryclean
P-0017031-T01-IM6	200	25	0.165732087331153	132869225	dryclean
P-0017045-T01-IM6	25	67	0.277727600294338	25199355	facets
P-0017045-T01-IM6	50	29	0.277727600294338	86418500	facets
P-0017045-T01-IM6	75	27	0.277727600294338	93122023	facets
P-0017045-T01-IM6	100	25	0.277727600294338	132869238	facets
P-0017045-T01-IM6	150	24	0.277727600294338	133019944	facets
P-0017045-T01-IM6	200	23	0.277727600294338	133170650	facets
P-0017045-T01-IM6	25	100	0.129717345625074	16479116	dryclean
P-0017045-T01-IM6	50	30	0.129717345625074	82575525	dryclean
P-0017045-T01-IM6	75	28	0.129717345625074	89770261.5	dryclean
P-0017045-T01-IM6	100	28	0.129717345625074	89770261.5	dryclean
P-0017045-T01-IM6	150	26	0.129717345625074	112995630.5	dryclean
P-0017045-T01-IM6	200	26	0.129717345625074	112995630.5	dryclean
P-0017055-T01-IM6	25	92	0.680318763536396	17467270.5	facets
P-0017055-T01-IM6	50	37	0.680318763536396	62334736	facets
P-0017055-T01-IM6	75	31	0.680318763536396	86418583	facets
P-0017055-T01-IM6	100	29	0.680318763536396	93121985	facets
P-0017055-T01-IM6	150	27	0.680318763536396	119903723	facets
P-0017055-T01-IM6	200	27	0.680318763536396	119903723	facets
P-0017055-T01-IM6	25	61	0.572231390345344	28920603	dryclean
P-0017055-T01-IM6	50	29	0.572231390345344	93121985	dryclean
P-0017055-T01-IM6	75	27	0.572231390345344	96885750	dryclean
P-0017055-T01-IM6	100	27	0.572231390345344	96885750	dryclean
P-0017055-T01-IM6	150	27	0.572231390345344	96885750	dryclean
P-0017055-T01-IM6	200	27	0.572231390345344	96885750	dryclean
P-0017069-T01-IM6	25	102	0.241711446968805	17731540	facets
P-0017069-T01-IM6	50	39	0.241711446968805	71624473	facets
P-0017069-T01-IM6	75	29	0.241711446968805	85771550	facets
P-0017069-T01-IM6	100	27	0.241711446968805	89767909	facets
P-0017069-T01-IM6	150	26	0.241711446968805	91444926	facets
P-0017069-T01-IM6	200	25	0.241711446968805	132869326	facets
P-0017069-T01-IM6	25	127	0.138743950898302	14577586	dryclean
P-0017069-T01-IM6	50	49	0.138743950898302	41118142	dryclean
P-0017069-T01-IM6	75	33	0.138743950898302	80668400	dryclean
P-0017069-T01-IM6	100	30	0.138743950898302	84938009.5	dryclean
P-0017069-T01-IM6	150	28	0.138743950898302	89444204.5	dryclean
P-0017069-T01-IM6	200	28	0.138743950898302	89444204.5	dryclean
P-0017112-T02-IM6	25	155	0.29912888726263	10825860	facets
P-0017112-T02-IM6	50	76	0.29912888726263	17876661.5	facets
P-0017112-T02-IM6	75	66	0.29912888726263	27428137.5	facets
P-0017112-T02-IM6	100	56	0.29912888726263	36404412.5	facets
P-0017112-T02-IM6	150	46	0.29912888726263	51102469	facets
P-0017112-T02-IM6	200	46	0.29912888726263	51102469	facets
P-0017112-T02-IM6	25	161	0.126191722918261	9527248	dryclean
P-0017112-T02-IM6	50	91	0.126191722918261	15893476	dryclean
P-0017112-T02-IM6	75	77	0.126191722918261	22238419	dryclean
P-0017112-T02-IM6	100	74	0.126191722918261	22818177	dryclean
P-0017112-T02-IM6	150	71	0.126191722918261	24863698	dryclean
P-0017112-T02-IM6	200	67	0.126191722918261	25192100	dryclean
P-0017160-T02-IM6	25	234	0.315781646146344	6097741.5	facets
P-0017160-T02-IM6	50	104	0.315781646146344	16653651	facets
P-0017160-T02-IM6	75	68	0.315781646146344	30866969.5	facets
P-0017160-T02-IM6	100	52	0.315781646146344	35489187.5	facets
P-0017160-T02-IM6	150	44	0.315781646146344	51782456	facets
P-0017160-T02-IM6	200	37	0.315781646146344	59246982	facets
P-0017160-T02-IM6	25	220	0.189186545214491	7437349.5	dryclean
P-0017160-T02-IM6	50	91	0.189186545214491	19960212	dryclean
P-0017160-T02-IM6	75	62	0.189186545214491	30848327.5	dryclean
P-0017160-T02-IM6	100	52	0.189186545214491	37413222.5	dryclean
P-0017160-T02-IM6	150	42	0.189186545214491	53269413	dryclean
P-0017160-T02-IM6	200	39	0.189186545214491	57514750	dryclean
P-0017181-T01-IM6	25	144	0.212509347699366	10212321	facets
P-0017181-T01-IM6	50	84	0.212509347699366	15330295.5	facets
P-0017181-T01-IM6	75	75	0.212509347699366	15333641	facets
P-0017181-T01-IM6	100	74	0.212509347699366	15589230	facets
P-0017181-T01-IM6	150	70	0.212509347699366	23154875	facets
P-0017181-T01-IM6	200	69	0.212509347699366	23071050	facets
P-0017181-T01-IM6	25	159	0.158632905544882	10217650	dryclean
P-0017181-T01-IM6	50	83	0.158632905544882	15259773	dryclean
P-0017181-T01-IM6	75	75	0.158632905544882	15731610	dryclean
P-0017181-T01-IM6	100	70	0.158632905544882	19783911.5	dryclean
P-0017181-T01-IM6	150	69	0.158632905544882	22077500	dryclean
P-0017181-T01-IM6	200	68	0.158632905544882	22574073	dryclean
P-0017193-T01-IM6	25	89	0.352552767425074	19562842	facets
P-0017193-T01-IM6	50	46	0.352552767425074	51389247.5	facets
P-0017193-T01-IM6	75	41	0.352552767425074	62334786	facets
P-0017193-T01-IM6	100	36	0.352552767425074	75850166.5	facets
P-0017193-T01-IM6	150	32	0.352552767425074	80637083	facets
P-0017193-T01-IM6	200	27	0.352552767425074	92345588	facets
P-0017193-T01-IM6	25	103	0.2045341697388	17394093	dryclean
P-0017193-T01-IM6	50	47	0.2045341697388	47162242	dryclean
P-0017193-T01-IM6	75	42	0.2045341697388	59559150	dryclean
P-0017193-T01-IM6	100	42	0.2045341697388	59559150	dryclean
P-0017193-T01-IM6	150	35	0.2045341697388	76637374	dryclean
P-0017193-T01-IM6	200	31	0.2045341697388	80668481	dryclean
P-0017203-T01-IM6	25	127	0.312778537174549	16320350	facets
P-0017203-T01-IM6	50	92	0.312778537174549	21573973.5	facets
P-0017203-T01-IM6	75	72	0.312778537174549	30021723.5	facets
P-0017203-T01-IM6	100	66	0.312778537174549	30358177.5	facets
P-0017203-T01-IM6	150	49	0.312778537174549	45814100	facets
P-0017203-T01-IM6	200	40	0.312778537174549	59783049	facets
P-0017203-T01-IM6	25	123	0.237093480482812	15401250	dryclean
P-0017203-T01-IM6	50	81	0.237093480482812	22120191	dryclean
P-0017203-T01-IM6	75	58	0.237093480482812	36805303	dryclean
P-0017203-T01-IM6	100	52	0.237093480482812	40980633.5	dryclean
P-0017203-T01-IM6	150	39	0.237093480482812	66734166	dryclean
P-0017203-T01-IM6	200	36	0.237093480482812	71880802.5	dryclean
P-0017260-T01-IM6	25	79	0.230207998170408	24224139	facets
P-0017260-T01-IM6	50	34	0.230207998170408	80637111	facets
P-0017260-T01-IM6	75	31	0.230207998170408	86020936	facets
P-0017260-T01-IM6	100	29	0.230207998170408	92781044	facets
P-0017260-T01-IM6	150	27	0.230207998170408	93122212	facets
P-0017260-T01-IM6	200	27	0.230207998170408	93122212	facets
P-0017260-T01-IM6	25	85	0.159002369922778	16138867	dryclean
P-0017260-T01-IM6	50	35	0.159002369922778	80605802	dryclean
P-0017260-T01-IM6	75	31	0.159002369922778	86418500	dryclean
P-0017260-T01-IM6	100	31	0.159002369922778	86418500	dryclean
P-0017260-T01-IM6	150	29	0.159002369922778	90822352	dryclean
P-0017260-T01-IM6	200	29	0.159002369922778	90822352	dryclean
P-0017261-T03-IM6	25	112	0.304960748989306	15448898	facets
P-0017261-T03-IM6	50	38	0.304960748989306	63001473	facets
P-0017261-T03-IM6	75	32	0.304960748989306	83512188	facets
P-0017261-T03-IM6	100	32	0.304960748989306	83512188	facets
P-0017261-T03-IM6	150	27	0.304960748989306	92128486	facets
P-0017261-T03-IM6	200	26	0.304960748989306	95003843	facets
P-0017261-T03-IM6	25	118	0.143533154506007	12453807.5	dryclean
P-0017261-T03-IM6	50	42	0.143533154506007	57306837	dryclean
P-0017261-T03-IM6	75	40	0.143533154506007	62885448	dryclean
P-0017261-T03-IM6	100	32	0.143533154506007	82683592.5	dryclean
P-0017261-T03-IM6	150	29	0.143533154506007	89767964	dryclean
P-0017261-T03-IM6	200	29	0.143533154506007	89767964	dryclean
P-0017296-T01-IM6	25	159	0.607493394994097	6781250	facets
P-0017296-T01-IM6	50	75	0.607493394994097	25402593	facets
P-0017296-T01-IM6	75	57	0.607493394994097	33654217	facets
P-0017296-T01-IM6	100	50	0.607493394994097	34633207.5	facets
P-0017296-T01-IM6	150	33	0.607493394994097	80605781	facets
P-0017296-T01-IM6	200	32	0.607493394994097	83543604	facets
P-0017296-T01-IM6	25	110	0.439010817320743	12721470.5	dryclean
P-0017296-T01-IM6	50	48	0.439010817320743	39057791	dryclean
P-0017296-T01-IM6	75	36	0.439010817320743	76204884	dryclean
P-0017296-T01-IM6	100	34	0.439010817320743	79638301.5	dryclean
P-0017296-T01-IM6	150	29	0.439010817320743	88455907	dryclean
P-0017296-T01-IM6	200	27	0.439010817320743	97780801	dryclean
P-0017311-T01-IM6	25	177	0.285621954526955	10189495	facets
P-0017311-T01-IM6	50	110	0.285621954526955	18896897	facets
P-0017311-T01-IM6	75	84	0.285621954526955	23197898	facets
P-0017311-T01-IM6	100	69	0.285621954526955	30094181	facets
P-0017311-T01-IM6	150	60	0.285621954526955	33292673.5	facets
P-0017311-T01-IM6	200	57	0.285621954526955	38856000	facets
P-0017311-T01-IM6	25	206	0.144604120483511	7336643.5	dryclean
P-0017311-T01-IM6	50	122	0.144604120483511	14664710.5	dryclean
P-0017311-T01-IM6	75	94	0.144604120483511	19241899.5	dryclean
P-0017311-T01-IM6	100	81	0.144604120483511	23742550	dryclean
P-0017311-T01-IM6	150	71	0.144604120483511	26161193	dryclean
P-0017311-T01-IM6	200	62	0.144604120483511	33742940.5	dryclean
P-0017352-T01-IM6	25	91	0.207941662339281	18264590	facets
